service pair,DAP
160acaf9ca3744b991246e1638d42d4f <-> f05fca826ccd4358a9c31cfe80fb6348,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> a2442895e4f84397adc2795c6a6f22c4,0.0
80ebb632064049589012032255cf89f8 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
9b7d667746c34e4797a35694a7038680 <-> 47c61dc106fe4537b37851383630273f,0.0
8b817a2624c64b45abfb37c8ef5f1ca3 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
3719af9129114325bc6eb4eb8483962f <-> 65a4f18b98154ab7b37d32045f3c04e7,0.0
3719af9129114325bc6eb4eb8483962f <-> 97e45bd8772247c498b430d83822982a,0.0
f44f824bafba4961a53f8383323f910c <-> 67de8301350246c8a6ea999616f4de22,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> a2ca167edf5a477ab5b06657debb9c87,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> 00b30849693646d79a9c5622bfcacace,0.0
e7ef84ab5a4647bc8e693e6cdff0a038 <-> 5da5fb2eff134213938fa7950dcf4198,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> 4299df97cf5b4589bf93dfa0852392dd,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 4ecafd370ce14905997184589c083233,0.0
43b9188c92724c1c9b9a7e75d8f9d2ed <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
900a78c7b7834f9480c83d002512124b <-> 0380f02bcc1d416788e09e92d3282855,0.0
b2ebd63eb4684f5489fb2bcf07f37960 <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
0380f02bcc1d416788e09e92d3282855 <-> 4af2df2d3b344fbc87b7ab714f734cff,0.0
160acaf9ca3744b991246e1638d42d4f <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> edacaf9589524b5c9b9b4b35f3c58db6,0.0
b357e32d58554666acdac1f52d5bf0ef <-> a1052bdec5da409881412df86c8b6ae2,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> d42d11960a0742b3a19c0de6c11012c0,0.0
b86c4cbd26a647f59f2da5dab49adf1a <-> 1706f2245980477b892177cef1ab28ca,0.0
c1bbabbc18104d6bb4bed576d64632a4 <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
1706f2245980477b892177cef1ab28ca <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 299afc2a832b4af9bd7266fb98d881d9,0.0
900a78c7b7834f9480c83d002512124b <-> 4ecafd370ce14905997184589c083233,0.0
b0e696c5b1254727b0836b29b1ddf4b8 <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
9b7d667746c34e4797a35694a7038680 <-> 59b523a2e8ab46fbbee65ae67aa3daab,0.0
9b7d667746c34e4797a35694a7038680 <-> a8a0d44bf1fb43bcb3718e9f0db27ca2,0.0
1f11948ffdf74602a7c23153867a2f05 <-> 00b30849693646d79a9c5622bfcacace,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> d404478368d842a4a9a249cfce11815c,0.0
dd89006c3173497a950fabe3d9309088 <-> 47c61dc106fe4537b37851383630273f,0.0
ca0f854c5b65474d9cdfa3c5304272a1 <-> 3c7568147621435481c85f6f31dcfdaa,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 920c0825a4cb4eaa9c94891e89c843b1,0.0
1f11948ffdf74602a7c23153867a2f05 <-> aacc7bc61d434d57830de4ec1f2128b7,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> 50ccb00d91174d3bbce09588faae76b1,0.0
80ebb632064049589012032255cf89f8 <-> 59b523a2e8ab46fbbee65ae67aa3daab,0.0
70a9c940a4b44d2b8a96668c1ee50914 <-> bf544761cc0c43a5b5bb9de291b72651,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 1706f2245980477b892177cef1ab28ca,0.0
9b7d667746c34e4797a35694a7038680 <-> 856fa0ab2e38414999df460031f379b2,0.0
4ecafd370ce14905997184589c083233 <-> fd07f263e5d14dd4a40709425be19de5,0.0
03b23c40aa9c427b9452087f62bb407f <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
fa2cbe6b2c574161b925ffc6bdd7742c <-> fd07f263e5d14dd4a40709425be19de5,0.0
cafdc197849145048e7cabbd0a6dcc3e <-> b357e32d58554666acdac1f52d5bf0ef,0.0
29a08ff4530a4e3394028db1078830c1 <-> a8a0d44bf1fb43bcb3718e9f0db27ca2,0.0
c1bbabbc18104d6bb4bed576d64632a4 <-> aacc7bc61d434d57830de4ec1f2128b7,0.0
c37ba597a21f473d9be587a1ac989c95 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> a178217037784a6ab25c83e57e50ca88,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> a8a0d44bf1fb43bcb3718e9f0db27ca2,0.0
fa9ba5f5f56546ecb041c18156023e08 <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> 856fa0ab2e38414999df460031f379b2,0.0
f44f824bafba4961a53f8383323f910c <-> 62c789191edb4db388cc4725f178f52a,0.0
900a78c7b7834f9480c83d002512124b <-> 5da5fb2eff134213938fa7950dcf4198,0.0
b620c54a6cbe4539b92b5995a0ec624f <-> 46d93b84c83d4d32a22913698ca88b95,0.0
5da5fb2eff134213938fa7950dcf4198 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
299afc2a832b4af9bd7266fb98d881d9 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
b2ebd63eb4684f5489fb2bcf07f37960 <-> b0e696c5b1254727b0836b29b1ddf4b8,0.0
1bb1c46777c54946a21715006ebd7212 <-> b357e32d58554666acdac1f52d5bf0ef,0.0
ded93a46951a4850856f972c8608ef58 <-> fd07f263e5d14dd4a40709425be19de5,0.0
a4dbbed34b4948deb9996ad724c4a640 <-> edacaf9589524b5c9b9b4b35f3c58db6,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 4ddf82eb6e5d48dfaf1df405c3b37a81,0.0
160acaf9ca3744b991246e1638d42d4f <-> 5da5fb2eff134213938fa7950dcf4198,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> f05fca826ccd4358a9c31cfe80fb6348,0.0
2d29f7dcfa974504aeb2cbc11c80157e <-> 3c7568147621435481c85f6f31dcfdaa,0.0
dd576837d04147948d9adfa498a96997 <-> fd07f263e5d14dd4a40709425be19de5,0.0
ce539b5c4243488882f2d588b5c52287 <-> cafdc197849145048e7cabbd0a6dcc3e,0.0
83536a01113c414bb7972e270521519a <-> a1052bdec5da409881412df86c8b6ae2,0.0
3ee9bbfcf3e3421c91665f23c908ec24 <-> 46761f9c081d440a9469b6c42ce92d6b,0.0
b357e32d58554666acdac1f52d5bf0ef <-> 97e45bd8772247c498b430d83822982a,0.0
160acaf9ca3744b991246e1638d42d4f <-> 475a25fd5bcc469fa51e3b4ff41598cf,0.0
f44f824bafba4961a53f8383323f910c <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
80ebb632064049589012032255cf89f8 <-> 3ee9bbfcf3e3421c91665f23c908ec24,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> 3719af9129114325bc6eb4eb8483962f,0.0
160acaf9ca3744b991246e1638d42d4f <-> 2b842b4d8b2b4436976016193e247cd0,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> c5bdafe65c174609905858c3efab2dfd,0.0
3719af9129114325bc6eb4eb8483962f <-> 09414dac5e1f406aba7afa3a9cda3df6,0.0
2d29f7dcfa974504aeb2cbc11c80157e <-> fe7084d7e1bb4b3f9d2262dc49c4d21d,0.0
b357e32d58554666acdac1f52d5bf0ef <-> a2442895e4f84397adc2795c6a6f22c4,0.0
dd89006c3173497a950fabe3d9309088 <-> 160acaf9ca3744b991246e1638d42d4f,0.0
00b30849693646d79a9c5622bfcacace <-> f05fca826ccd4358a9c31cfe80fb6348,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 7e8ba38561f248e5b56fb1d34c3589e3,0.0
e7ef84ab5a4647bc8e693e6cdff0a038 <-> fa9ba5f5f56546ecb041c18156023e08,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> 09414dac5e1f406aba7afa3a9cda3df6,0.0
29a08ff4530a4e3394028db1078830c1 <-> 62c789191edb4db388cc4725f178f52a,0.0
e7ef84ab5a4647bc8e693e6cdff0a038 <-> 4af2df2d3b344fbc87b7ab714f734cff,0.0
e7ef84ab5a4647bc8e693e6cdff0a038 <-> b0e696c5b1254727b0836b29b1ddf4b8,0.0
9b7d667746c34e4797a35694a7038680 <-> 09414dac5e1f406aba7afa3a9cda3df6,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> 84904c05600143b083c52d89872b1f37,0.0
d42d11960a0742b3a19c0de6c11012c0 <-> ca0f854c5b65474d9cdfa3c5304272a1,0.0
b0e696c5b1254727b0836b29b1ddf4b8 <-> 62c789191edb4db388cc4725f178f52a,0.0
29a08ff4530a4e3394028db1078830c1 <-> aacc7bc61d434d57830de4ec1f2128b7,0.0
9b7d667746c34e4797a35694a7038680 <-> 87173eaeeba64e47888e2a9b564893ce,0.0
900a78c7b7834f9480c83d002512124b <-> fa2cbe6b2c574161b925ffc6bdd7742c,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> fa9ba5f5f56546ecb041c18156023e08,0.0
1f11948ffdf74602a7c23153867a2f05 <-> 46761f9c081d440a9469b6c42ce92d6b,0.0
299afc2a832b4af9bd7266fb98d881d9 <-> 4ecafd370ce14905997184589c083233,0.0
80ebb632064049589012032255cf89f8 <-> bf544761cc0c43a5b5bb9de291b72651,0.0
ce539b5c4243488882f2d588b5c52287 <-> 3719af9129114325bc6eb4eb8483962f,0.0
f44f824bafba4961a53f8383323f910c <-> fa9ba5f5f56546ecb041c18156023e08,0.0
00b30849693646d79a9c5622bfcacace <-> 59b523a2e8ab46fbbee65ae67aa3daab,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 87173eaeeba64e47888e2a9b564893ce,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> 2d98837c77b544df8a6b41e4ce7f75b2,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 39cf6257f30d435cb7fa1a2c64e8b66a,0.0
65a5ebf524084d6cb2d0dba1afb576f0 <-> 67de8301350246c8a6ea999616f4de22,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 505b8f7263f54e789654806514dbbd6a,0.0
67de8301350246c8a6ea999616f4de22 <-> 3094827e1d0e426aad889254934410b4,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> 5b524c4b43434e2aae91467d466d828c,0.0
4299df97cf5b4589bf93dfa0852392dd <-> 505b8f7263f54e789654806514dbbd6a,0.0
ca0f854c5b65474d9cdfa3c5304272a1 <-> 65a4f18b98154ab7b37d32045f3c04e7,0.0
80ebb632064049589012032255cf89f8 <-> fd07f263e5d14dd4a40709425be19de5,0.0
5b524c4b43434e2aae91467d466d828c <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
900a78c7b7834f9480c83d002512124b <-> e7ef84ab5a4647bc8e693e6cdff0a038,0.0
900a78c7b7834f9480c83d002512124b <-> 83536a01113c414bb7972e270521519a,0.0
cafdc197849145048e7cabbd0a6dcc3e <-> edacaf9589524b5c9b9b4b35f3c58db6,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> bf544761cc0c43a5b5bb9de291b72651,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 4eac45a983984834b0218d4e344d87cf,0.0
d3e99c7b9817486b967d67a28ede8014 <-> 83536a01113c414bb7972e270521519a,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 55594061a8f7430fb07fc281cfccc75e,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 4b27a705e1f14573a81e063657bb4b8f,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 83536a01113c414bb7972e270521519a,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 65a4f18b98154ab7b37d32045f3c04e7,0.0
dd89006c3173497a950fabe3d9309088 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
b2ebd63eb4684f5489fb2bcf07f37960 <-> 3094827e1d0e426aad889254934410b4,0.0
50ccb00d91174d3bbce09588faae76b1 <-> fd07f263e5d14dd4a40709425be19de5,0.0
bd3e2a3a27ff401383c65083c3b948d1 <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
b357e32d58554666acdac1f52d5bf0ef <-> 62c789191edb4db388cc4725f178f52a,0.0
fd07f263e5d14dd4a40709425be19de5 <-> bf544761cc0c43a5b5bb9de291b72651,0.0
00b30849693646d79a9c5622bfcacace <-> 505b8f7263f54e789654806514dbbd6a,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 2cbd63aa5dfd4ef2b5eb3938fc288584,0.0
ce539b5c4243488882f2d588b5c52287 <-> 80ebb632064049589012032255cf89f8,0.0
160acaf9ca3744b991246e1638d42d4f <-> 77b6afcc46724a46b3ffc0d06405274b,0.0
9b7d667746c34e4797a35694a7038680 <-> 83536a01113c414bb7972e270521519a,0.0
0380f02bcc1d416788e09e92d3282855 <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
64b27ba7e5bc46d49fcea59c29e77376 <-> fd07f263e5d14dd4a40709425be19de5,0.0
ce539b5c4243488882f2d588b5c52287 <-> e7ef84ab5a4647bc8e693e6cdff0a038,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> b0e696c5b1254727b0836b29b1ddf4b8,0.0
edacaf9589524b5c9b9b4b35f3c58db6 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
edacaf9589524b5c9b9b4b35f3c58db6 <-> bf544761cc0c43a5b5bb9de291b72651,0.0
b86c4cbd26a647f59f2da5dab49adf1a <-> dd576837d04147948d9adfa498a96997,0.0
2d98837c77b544df8a6b41e4ce7f75b2 <-> fd07f263e5d14dd4a40709425be19de5,0.0
9b7d667746c34e4797a35694a7038680 <-> fd07f263e5d14dd4a40709425be19de5,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 03b23c40aa9c427b9452087f62bb407f,0.0
9b7d667746c34e4797a35694a7038680 <-> a1052bdec5da409881412df86c8b6ae2,0.0
8b817a2624c64b45abfb37c8ef5f1ca3 <-> 160acaf9ca3744b991246e1638d42d4f,0.0
09414dac5e1f406aba7afa3a9cda3df6 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
9b7d667746c34e4797a35694a7038680 <-> e7ef84ab5a4647bc8e693e6cdff0a038,0.0
9b7d667746c34e4797a35694a7038680 <-> 0380f02bcc1d416788e09e92d3282855,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> a178217037784a6ab25c83e57e50ca88,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> 83536a01113c414bb7972e270521519a,0.0
29a08ff4530a4e3394028db1078830c1 <-> 2f392262967a4988bfbe431075f329f9,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> aacc7bc61d434d57830de4ec1f2128b7,0.0
b2ebd63eb4684f5489fb2bcf07f37960 <-> c5bdafe65c174609905858c3efab2dfd,0.0
dd89006c3173497a950fabe3d9309088 <-> 9b7d667746c34e4797a35694a7038680,0.0
ca0f854c5b65474d9cdfa3c5304272a1 <-> a178217037784a6ab25c83e57e50ca88,0.0
e7ef84ab5a4647bc8e693e6cdff0a038 <-> 39cf6257f30d435cb7fa1a2c64e8b66a,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 7e318f75af784603b43d0a988c4c1b13,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> a2ca167edf5a477ab5b06657debb9c87,0.0
dd89006c3173497a950fabe3d9309088 <-> 7e318f75af784603b43d0a988c4c1b13,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 5da5fb2eff134213938fa7950dcf4198,0.0
83536a01113c414bb7972e270521519a <-> 2cbd63aa5dfd4ef2b5eb3938fc288584,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> b86c4cbd26a647f59f2da5dab49adf1a,0.0
160acaf9ca3744b991246e1638d42d4f <-> 09414dac5e1f406aba7afa3a9cda3df6,0.0
c1e55109fee14b3ea7630941c51c5523 <-> 160acaf9ca3744b991246e1638d42d4f,0.0
cafdc197849145048e7cabbd0a6dcc3e <-> fd07f263e5d14dd4a40709425be19de5,0.0
bd3e2a3a27ff401383c65083c3b948d1 <-> fd07f263e5d14dd4a40709425be19de5,0.0
47c61dc106fe4537b37851383630273f <-> fd07f263e5d14dd4a40709425be19de5,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 00b30849693646d79a9c5622bfcacace,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> c5adabd195ee401ab2e69766dce47633,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
5b524c4b43434e2aae91467d466d828c <-> fe7084d7e1bb4b3f9d2262dc49c4d21d,0.0
160acaf9ca3744b991246e1638d42d4f <-> 03b23c40aa9c427b9452087f62bb407f,0.0
29a08ff4530a4e3394028db1078830c1 <-> fd07f263e5d14dd4a40709425be19de5,0.0
00b30849693646d79a9c5622bfcacace <-> 65a5ebf524084d6cb2d0dba1afb576f0,0.0
7e8ba38561f248e5b56fb1d34c3589e3 <-> bd3e2a3a27ff401383c65083c3b948d1,0.0
3719af9129114325bc6eb4eb8483962f <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> a178217037784a6ab25c83e57e50ca88,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> fe7084d7e1bb4b3f9d2262dc49c4d21d,0.0
2d98837c77b544df8a6b41e4ce7f75b2 <-> ca0f854c5b65474d9cdfa3c5304272a1,0.0
e7ef84ab5a4647bc8e693e6cdff0a038 <-> 65a4f18b98154ab7b37d32045f3c04e7,0.0
29a08ff4530a4e3394028db1078830c1 <-> b2ebd63eb4684f5489fb2bcf07f37960,0.0
ce539b5c4243488882f2d588b5c52287 <-> bd3e2a3a27ff401383c65083c3b948d1,0.0
59b523a2e8ab46fbbee65ae67aa3daab <-> fd07f263e5d14dd4a40709425be19de5,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> b357e32d58554666acdac1f52d5bf0ef,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 3c7568147621435481c85f6f31dcfdaa,0.0
2b842b4d8b2b4436976016193e247cd0 <-> 67de8301350246c8a6ea999616f4de22,0.0
9b7d667746c34e4797a35694a7038680 <-> 920c0825a4cb4eaa9c94891e89c843b1,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> 1706f2245980477b892177cef1ab28ca,0.0
8b817a2624c64b45abfb37c8ef5f1ca3 <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
b620c54a6cbe4539b92b5995a0ec624f <-> bf544761cc0c43a5b5bb9de291b72651,0.0
ce539b5c4243488882f2d588b5c52287 <-> 7e318f75af784603b43d0a988c4c1b13,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> c37ba597a21f473d9be587a1ac989c95,0.0
fe7084d7e1bb4b3f9d2262dc49c4d21d <-> c5bdafe65c174609905858c3efab2dfd,0.0
f44f824bafba4961a53f8383323f910c <-> a2442895e4f84397adc2795c6a6f22c4,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> 4af2df2d3b344fbc87b7ab714f734cff,0.0
dd89006c3173497a950fabe3d9309088 <-> 50ccb00d91174d3bbce09588faae76b1,0.0
5da5fb2eff134213938fa7950dcf4198 <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
228cbf320bf74d88a1839080a9a80e79 <-> 83536a01113c414bb7972e270521519a,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 7e318f75af784603b43d0a988c4c1b13,0.0
900a78c7b7834f9480c83d002512124b <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
edacaf9589524b5c9b9b4b35f3c58db6 <-> a1052bdec5da409881412df86c8b6ae2,0.0
ce539b5c4243488882f2d588b5c52287 <-> 59b523a2e8ab46fbbee65ae67aa3daab,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> 1706f2245980477b892177cef1ab28ca,0.0
b2ebd63eb4684f5489fb2bcf07f37960 <-> fa9ba5f5f56546ecb041c18156023e08,0.0
80ebb632064049589012032255cf89f8 <-> 1706f2245980477b892177cef1ab28ca,0.0
29a08ff4530a4e3394028db1078830c1 <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
46761f9c081d440a9469b6c42ce92d6b <-> c37ba597a21f473d9be587a1ac989c95,0.0
c37ba597a21f473d9be587a1ac989c95 <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> b0e696c5b1254727b0836b29b1ddf4b8,0.0
29a08ff4530a4e3394028db1078830c1 <-> c5adabd195ee401ab2e69766dce47633,0.0
00b30849693646d79a9c5622bfcacace <-> 03b23c40aa9c427b9452087f62bb407f,0.0
017197edb68247119abddfebae83d208 <-> 47c61dc106fe4537b37851383630273f,0.0
80ebb632064049589012032255cf89f8 <-> 2b842b4d8b2b4436976016193e247cd0,0.0
b357e32d58554666acdac1f52d5bf0ef <-> 09414dac5e1f406aba7afa3a9cda3df6,0.0
83536a01113c414bb7972e270521519a <-> b620c54a6cbe4539b92b5995a0ec624f,0.0
900a78c7b7834f9480c83d002512124b <-> a4dbbed34b4948deb9996ad724c4a640,0.0
46761f9c081d440a9469b6c42ce92d6b <-> a2ca167edf5a477ab5b06657debb9c87,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 0380f02bcc1d416788e09e92d3282855,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 475a25fd5bcc469fa51e3b4ff41598cf,0.0
1bb1c46777c54946a21715006ebd7212 <-> 40ec0aad2cd841bdb6d50ff8f30181f7,0.0
bd3e2a3a27ff401383c65083c3b948d1 <-> 3c7568147621435481c85f6f31dcfdaa,0.0
1bb1c46777c54946a21715006ebd7212 <-> e7ef84ab5a4647bc8e693e6cdff0a038,0.0
f05fca826ccd4358a9c31cfe80fb6348 <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
46761f9c081d440a9469b6c42ce92d6b <-> d404478368d842a4a9a249cfce11815c,0.0
ce539b5c4243488882f2d588b5c52287 <-> 9b7d667746c34e4797a35694a7038680,0.0
900a78c7b7834f9480c83d002512124b <-> 2cbd63aa5dfd4ef2b5eb3938fc288584,0.0
83536a01113c414bb7972e270521519a <-> 47c61dc106fe4537b37851383630273f,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
160acaf9ca3744b991246e1638d42d4f <-> 4ecafd370ce14905997184589c083233,0.0
4ecafd370ce14905997184589c083233 <-> 83536a01113c414bb7972e270521519a,0.0
9b7d667746c34e4797a35694a7038680 <-> 97e45bd8772247c498b430d83822982a,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> 00b30849693646d79a9c5622bfcacace,0.0
ce539b5c4243488882f2d588b5c52287 <-> a2ca167edf5a477ab5b06657debb9c87,0.0
1f11948ffdf74602a7c23153867a2f05 <-> b0e696c5b1254727b0836b29b1ddf4b8,0.0
a264bf617ee44dd497fe4d7a9de63a14 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
a2442895e4f84397adc2795c6a6f22c4 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
83536a01113c414bb7972e270521519a <-> a178217037784a6ab25c83e57e50ca88,0.0
2d29f7dcfa974504aeb2cbc11c80157e <-> a1052bdec5da409881412df86c8b6ae2,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> a2442895e4f84397adc2795c6a6f22c4,0.0
4ecafd370ce14905997184589c083233 <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
4af2df2d3b344fbc87b7ab714f734cff <-> fd07f263e5d14dd4a40709425be19de5,0.0
46761f9c081d440a9469b6c42ce92d6b <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
b0e696c5b1254727b0836b29b1ddf4b8 <-> fd07f263e5d14dd4a40709425be19de5,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> 7e8ba38561f248e5b56fb1d34c3589e3,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 9091db15481d45109ecd42f0f4220dbd,0.0
29a08ff4530a4e3394028db1078830c1 <-> 475a25fd5bcc469fa51e3b4ff41598cf,0.0
5da5fb2eff134213938fa7950dcf4198 <-> ded93a46951a4850856f972c8608ef58,0.0
40ec0aad2cd841bdb6d50ff8f30181f7 <-> 64b27ba7e5bc46d49fcea59c29e77376,0.0
00b30849693646d79a9c5622bfcacace <-> 87173eaeeba64e47888e2a9b564893ce,0.0
b0e696c5b1254727b0836b29b1ddf4b8 <-> bd3e2a3a27ff401383c65083c3b948d1,0.0
dd89006c3173497a950fabe3d9309088 <-> 3dfd0c327b5d415b8061f0f9e04e01b7,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 59b523a2e8ab46fbbee65ae67aa3daab,0.0
00b30849693646d79a9c5622bfcacace <-> 4af2df2d3b344fbc87b7ab714f734cff,0.0
9b7d667746c34e4797a35694a7038680 <-> 3a4fdde24a12499ca3165f9f1d5ac2d2,0.0
587e47178cc148c485b623bcc914c27c <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
ca0f854c5b65474d9cdfa3c5304272a1 <-> 62c789191edb4db388cc4725f178f52a,0.0
4ecafd370ce14905997184589c083233 <-> 1706f2245980477b892177cef1ab28ca,0.0
dd89006c3173497a950fabe3d9309088 <-> 39cf6257f30d435cb7fa1a2c64e8b66a,0.0
dd89006c3173497a950fabe3d9309088 <-> b0e696c5b1254727b0836b29b1ddf4b8,0.0
edacaf9589524b5c9b9b4b35f3c58db6 <-> ded93a46951a4850856f972c8608ef58,0.0
b2ebd63eb4684f5489fb2bcf07f37960 <-> 70a9c940a4b44d2b8a96668c1ee50914,0.0
8f9ea551a5ad4235849450e7ca2e2fae <-> edacaf9589524b5c9b9b4b35f3c58db6,0.0
b86c4cbd26a647f59f2da5dab49adf1a <-> 46761f9c081d440a9469b6c42ce92d6b,0.0
b86c4cbd26a647f59f2da5dab49adf1a <-> c5adabd195ee401ab2e69766dce47633,0.0
c1bbabbc18104d6bb4bed576d64632a4 <-> b357e32d58554666acdac1f52d5bf0ef,0.0
37ad67cdbcf441b2992bd23d1d2961c9 <-> 9b7d667746c34e4797a35694a7038680,0.0
aacc7bc61d434d57830de4ec1f2128b7 <-> 65a4f18b98154ab7b37d32045f3c04e7,0.0
160acaf9ca3744b991246e1638d42d4f <-> 00b30849693646d79a9c5622bfcacace,0.0
2d6e7524c05f43f19ca1065d560504a1 <-> cbcf1e59da734208ab5854c5e17603a6,0.0
edacaf9589524b5c9b9b4b35f3c58db6 <-> 2d29f7dcfa974504aeb2cbc11c80157e,0.0
f458d6c1cf47407f957f150bdbf0dd40 <-> 475a25fd5bcc469fa51e3b4ff41598cf,0.0
b357e32d58554666acdac1f52d5bf0ef <-> 55594061a8f7430fb07fc281cfccc75e,0.0
fe7084d7e1bb4b3f9d2262dc49c4d21d <-> 3094827e1d0e426aad889254934410b4,0.0
1bb1c46777c54946a21715006ebd7212 <-> 00b30849693646d79a9c5622bfcacace,0.0
1706f2245980477b892177cef1ab28ca <-> fd07f263e5d14dd4a40709425be19de5,0.0
017197edb68247119abddfebae83d208 <-> fd07f263e5d14dd4a40709425be19de5,0.0
0380f02bcc1d416788e09e92d3282855 <-> 4299df97cf5b4589bf93dfa0852392dd,0.0
160acaf9ca3744b991246e1638d42d4f <-> 7e318f75af784603b43d0a988c4c1b13,0.0
