service pair,TCP
506b7918bbe84430b9dd21ddf446aa32 <-> bb305c4c16f9462ca078ef7d25cd9aa9,0.0
b0ee407dad4248bf90947f496fac7732 <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
bb305c4c16f9462ca078ef7d25cd9aa9 <-> e0e337cb216f4737aaab72d03b2bcfc2,0.0
86141c6c1ca0424199a2b99139be183b <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
2a27a97bf6b948f4b02f8c278335e6f4 <-> 15673e2d9ef5406f9b18eae317e89913,0.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> 15673e2d9ef5406f9b18eae317e89913,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> a4155b0dd30c4452b9b1ede892030cac,0.0
e0e337cb216f4737aaab72d03b2bcfc2 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.0
c92b371311024807b0e94bd8ebc14a9f <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
86141c6c1ca0424199a2b99139be183b <-> bb305c4c16f9462ca078ef7d25cd9aa9,0.0
01ceae3977254563a290c52b868f3d6c <-> 41f52d577cbb4fc095b1e3d0027dcab5,0.0
423d8562e18e4da8b8bc44a817e759c2 <-> c86459218daa44bfa45826ed2fbb42d9,0.0
8caf6439fadc4336881e80b5a0c25c7e <-> 4ad89a85e6df4c68b5895450f7bd2686,0.0
fe0b5dfab9db4a25b6deddff43e379a0 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.0
86141c6c1ca0424199a2b99139be183b <-> fe0b5dfab9db4a25b6deddff43e379a0,0.0
21b882e8509446a99784383db18b7a2b <-> 7448396e800b48649223d2e4798e03e6,0.0
7448396e800b48649223d2e4798e03e6 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.006535947712418301
423d8562e18e4da8b8bc44a817e759c2 <-> b0ee407dad4248bf90947f496fac7732,0.015873015873015872
423d8562e18e4da8b8bc44a817e759c2 <-> da489fae8b0e4b97bcc05a002a69b0d7,0.01818181818181818
23c23190cd4a4226a647a2f53b6ae45d <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.02564102564102564
423d8562e18e4da8b8bc44a817e759c2 <-> 23c23190cd4a4226a647a2f53b6ae45d,0.02564102564102564
423d8562e18e4da8b8bc44a817e759c2 <-> 423b36c01e15449889aefcb350fc9293,0.02702702702702703
7448396e800b48649223d2e4798e03e6 <-> 0af303ca12f74cffb704f28d649ecb48,0.027149321266968326
558ad86b82ac47818878f0a45f0fb642 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.027777777777777776
423b36c01e15449889aefcb350fc9293 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.027777777777777776
d24d0dc9413b4dd290e6756f27b8a2a0 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.03125
90133ae2cd594306be2dd7e8366a98a9 <-> 558ad86b82ac47818878f0a45f0fb642,0.035398230088495575
da489fae8b0e4b97bcc05a002a69b0d7 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.05454545454545454
423d8562e18e4da8b8bc44a817e759c2 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.0625
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> b0ee407dad4248bf90947f496fac7732,0.07547169811320754
90133ae2cd594306be2dd7e8366a98a9 <-> 0af303ca12f74cffb704f28d649ecb48,0.07692307692307693
90133ae2cd594306be2dd7e8366a98a9 <-> f2a0d8446e714e19aa12a11e4d527880,0.08717948717948718
7448396e800b48649223d2e4798e03e6 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.09375
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 7448396e800b48649223d2e4798e03e6,0.09433962264150944
423d8562e18e4da8b8bc44a817e759c2 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.1111111111111111
f2a0d8446e714e19aa12a11e4d527880 <-> 15673e2d9ef5406f9b18eae317e89913,0.1111111111111111
46484f943b9840568639b5c11cd9c082 <-> f2a0d8446e714e19aa12a11e4d527880,0.1111111111111111
7448396e800b48649223d2e4798e03e6 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.1111111111111111
da489fae8b0e4b97bcc05a002a69b0d7 <-> 15673e2d9ef5406f9b18eae317e89913,0.1111111111111111
46484f943b9840568639b5c11cd9c082 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.1111111111111111
d566f7d556384bbab22b1d0c564f51e0 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.1111111111111111
d566f7d556384bbab22b1d0c564f51e0 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.1111111111111111
86141c6c1ca0424199a2b99139be183b <-> 0af303ca12f74cffb704f28d649ecb48,0.125
423d8562e18e4da8b8bc44a817e759c2 <-> 46484f943b9840568639b5c11cd9c082,0.16666666666666666
46484f943b9840568639b5c11cd9c082 <-> 0af303ca12f74cffb704f28d649ecb48,0.16666666666666666
7448396e800b48649223d2e4798e03e6 <-> 423b36c01e15449889aefcb350fc9293,0.1891891891891892
90133ae2cd594306be2dd7e8366a98a9 <-> 423b36c01e15449889aefcb350fc9293,0.1891891891891892
90133ae2cd594306be2dd7e8366a98a9 <-> d24d0dc9413b4dd290e6756f27b8a2a0,0.21875
7448396e800b48649223d2e4798e03e6 <-> 15673e2d9ef5406f9b18eae317e89913,0.2222222222222222
46484f943b9840568639b5c11cd9c082 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.2222222222222222
7448396e800b48649223d2e4798e03e6 <-> b0ee407dad4248bf90947f496fac7732,0.2222222222222222
90133ae2cd594306be2dd7e8366a98a9 <-> 7448396e800b48649223d2e4798e03e6,0.25163398692810457
90133ae2cd594306be2dd7e8366a98a9 <-> da489fae8b0e4b97bcc05a002a69b0d7,0.2909090909090909
7448396e800b48649223d2e4798e03e6 <-> 558ad86b82ac47818878f0a45f0fb642,0.3274336283185841
0a29a293ae7f43e6a5678bfe2a6274ad <-> 15673e2d9ef5406f9b18eae317e89913,0.3333333333333333
423d8562e18e4da8b8bc44a817e759c2 <-> f2a0d8446e714e19aa12a11e4d527880,0.3333333333333333
90133ae2cd594306be2dd7e8366a98a9 <-> 423d8562e18e4da8b8bc44a817e759c2,0.3333333333333333
506b7918bbe84430b9dd21ddf446aa32 <-> 7448396e800b48649223d2e4798e03e6,0.3333333333333333
1a7d6dc174ad45469048cbd580c67e36 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.3333333333333333
90133ae2cd594306be2dd7e8366a98a9 <-> 12867b57696747a5bbe84751650fba14,0.391304347826087
90133ae2cd594306be2dd7e8366a98a9 <-> 23c23190cd4a4226a647a2f53b6ae45d,0.41025641025641024
90133ae2cd594306be2dd7e8366a98a9 <-> 83e5b60efe91477fa5f767cdf30c4c01,0.4166666666666667
423d8562e18e4da8b8bc44a817e759c2 <-> 7448396e800b48649223d2e4798e03e6,0.4225352112676056
f2a0d8446e714e19aa12a11e4d527880 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.45098039215686275
f2a0d8446e714e19aa12a11e4d527880 <-> 0af303ca12f74cffb704f28d649ecb48,0.49230769230769234
7448396e800b48649223d2e4798e03e6 <-> 4921524b856743e7a2c59c048cbca69d,0.5
8caf6439fadc4336881e80b5a0c25c7e <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.5
7448396e800b48649223d2e4798e03e6 <-> 4450ad47454540ceacf0a12019624304,0.5
d566f7d556384bbab22b1d0c564f51e0 <-> 8caf6439fadc4336881e80b5a0c25c7e,0.5
86141c6c1ca0424199a2b99139be183b <-> 4450ad47454540ceacf0a12019624304,0.5
f2a0d8446e714e19aa12a11e4d527880 <-> b0ee407dad4248bf90947f496fac7732,0.5396825396825397
f2a0d8446e714e19aa12a11e4d527880 <-> 1a7d6dc174ad45469048cbd580c67e36,0.5625
f2a0d8446e714e19aa12a11e4d527880 <-> 62830a3beec94e329815936d245b2fe5,0.5737704918032787
da489fae8b0e4b97bcc05a002a69b0d7 <-> f2a0d8446e714e19aa12a11e4d527880,0.5818181818181818
423d8562e18e4da8b8bc44a817e759c2 <-> 0af303ca12f74cffb704f28d649ecb48,0.5927601809954751
506b7918bbe84430b9dd21ddf446aa32 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.6666666666666666
0b5a4c6356954095b88c0dcc15dc5c5f <-> f2a0d8446e714e19aa12a11e4d527880,0.6666666666666666
15673e2d9ef5406f9b18eae317e89913 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.6666666666666666
7448396e800b48649223d2e4798e03e6 <-> 4ad89a85e6df4c68b5895450f7bd2686,0.7164179104477612
da489fae8b0e4b97bcc05a002a69b0d7 <-> 0af303ca12f74cffb704f28d649ecb48,0.7272727272727273
b0ee407dad4248bf90947f496fac7732 <-> 62830a3beec94e329815936d245b2fe5,0.7704918032786885
12867b57696747a5bbe84751650fba14 <-> d566f7d556384bbab22b1d0c564f51e0,0.7777777777777778
23c23190cd4a4226a647a2f53b6ae45d <-> f2a0d8446e714e19aa12a11e4d527880,0.8205128205128205
423d8562e18e4da8b8bc44a817e759c2 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.8300653594771242
f2a0d8446e714e19aa12a11e4d527880 <-> 4d0289dd2d874c19b25af4c021ed65a6,0.8333333333333334
90133ae2cd594306be2dd7e8366a98a9 <-> 5b8c9002a87349738e8d3ec30cbcf79c,0.8333333333333334
0af303ca12f74cffb704f28d649ecb48 <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.8562091503267973
0a29a293ae7f43e6a5678bfe2a6274ad <-> 4ad89a85e6df4c68b5895450f7bd2686,0.8731343283582089
d566f7d556384bbab22b1d0c564f51e0 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.8888888888888888
46484f943b9840568639b5c11cd9c082 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.8888888888888888
da489fae8b0e4b97bcc05a002a69b0d7 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.8909090909090909
0a29a293ae7f43e6a5678bfe2a6274ad <-> 423b36c01e15449889aefcb350fc9293,0.8918918918918919
0a29a293ae7f43e6a5678bfe2a6274ad <-> 0dd6fef1d1284f8f90eb482354f6ed97,0.9019607843137255
0a29a293ae7f43e6a5678bfe2a6274ad <-> 83e5b60efe91477fa5f767cdf30c4c01,0.9166666666666666
0a29a293ae7f43e6a5678bfe2a6274ad <-> 62830a3beec94e329815936d245b2fe5,0.9180327868852459
0a29a293ae7f43e6a5678bfe2a6274ad <-> b0ee407dad4248bf90947f496fac7732,0.9206349206349206
0a29a293ae7f43e6a5678bfe2a6274ad <-> 0af303ca12f74cffb704f28d649ecb48,0.9230769230769231
0a29a293ae7f43e6a5678bfe2a6274ad <-> 7448396e800b48649223d2e4798e03e6,0.9325
0a29a293ae7f43e6a5678bfe2a6274ad <-> 1a7d6dc174ad45469048cbd580c67e36,0.9375
0a29a293ae7f43e6a5678bfe2a6274ad <-> cc0f327c8e504e4a9c5aaff0c0652d71,0.9459459459459459
23c23190cd4a4226a647a2f53b6ae45d <-> 0af303ca12f74cffb704f28d649ecb48,0.9487179487179487
0a29a293ae7f43e6a5678bfe2a6274ad <-> fe0b5dfab9db4a25b6deddff43e379a0,0.9487179487179487
90133ae2cd594306be2dd7e8366a98a9 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.954248366013072
0a29a293ae7f43e6a5678bfe2a6274ad <-> f2a0d8446e714e19aa12a11e4d527880,0.958974358974359
b91ccfa6aecb40e99b36fe9f0b999fd6 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.9622641509433962
423d8562e18e4da8b8bc44a817e759c2 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,0.9633802816901409
0a29a293ae7f43e6a5678bfe2a6274ad <-> 558ad86b82ac47818878f0a45f0fb642,0.9734513274336283
0b5a4c6356954095b88c0dcc15dc5c5f <-> 0a29a293ae7f43e6a5678bfe2a6274ad,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> 5b8c9002a87349738e8d3ec30cbcf79c,1.0
01ceae3977254563a290c52b868f3d6c <-> 423d8562e18e4da8b8bc44a817e759c2,1.0
4d0289dd2d874c19b25af4c021ed65a6 <-> 0af303ca12f74cffb704f28d649ecb48,1.0
5b8c9002a87349738e8d3ec30cbcf79c <-> 83e5b60efe91477fa5f767cdf30c4c01,1.0
c86459218daa44bfa45826ed2fbb42d9 <-> 15673e2d9ef5406f9b18eae317e89913,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> 4d0289dd2d874c19b25af4c021ed65a6,1.0
c86459218daa44bfa45826ed2fbb42d9 <-> 0dd6fef1d1284f8f90eb482354f6ed97,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> 23c23190cd4a4226a647a2f53b6ae45d,1.0
423d8562e18e4da8b8bc44a817e759c2 <-> 4d0289dd2d874c19b25af4c021ed65a6,1.0
da489fae8b0e4b97bcc05a002a69b0d7 <-> 23c23190cd4a4226a647a2f53b6ae45d,1.0
21b882e8509446a99784383db18b7a2b <-> 0a29a293ae7f43e6a5678bfe2a6274ad,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> c92b371311024807b0e94bd8ebc14a9f,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> 4921524b856743e7a2c59c048cbca69d,1.0
4d0289dd2d874c19b25af4c021ed65a6 <-> 0dd6fef1d1284f8f90eb482354f6ed97,1.0
12867b57696747a5bbe84751650fba14 <-> 0a29a293ae7f43e6a5678bfe2a6274ad,1.0
01ceae3977254563a290c52b868f3d6c <-> d24d0dc9413b4dd290e6756f27b8a2a0,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> e0e337cb216f4737aaab72d03b2bcfc2,1.0
8caf6439fadc4336881e80b5a0c25c7e <-> d24d0dc9413b4dd290e6756f27b8a2a0,1.0
0a29a293ae7f43e6a5678bfe2a6274ad <-> f67d4ca6504f4335880b3085f6d0b146,1.0
